date,location,temperature,rainfall,wind_speed
2023-10-20,Delhi,27.2,3.7,6.7
2023-10-20,Chennai,28.8,9.7,9.7
2023-10-20,Kolkata,27.2,3.4,11.3
2023-10-20,Bangalore,22.3,8.6,13.6
2023-10-20,Hyderabad,20.8,0.1,13.2
2023-10-20,Ahmedabad,18.7,0.4,12.4
2023-10-20,Pune,22.0,9.1,12.5
2023-10-20,Jaipur,17.8,9.3,14.2
2023-10-20,Surat,16.5,5.7,8.1
2023-10-21,Mumbai,29.0,0.5,14.0
2023-10-21,Delhi,24.3,7.5,8.9
2023-10-21,Chennai,19.6,2.5,12.9
2023-10-21,Kolkata,17.8,3.3,7.4
2023-10-21,Bangalore,26.9,6.7,8.5
2023-10-21,Hyderabad,19.7,4.1,10.2
2023-10-21,Ahmedabad,26.3,8.3,9.6
2023-10-21,Pune,19.7,4.8,5.8
2023-10-21,Jaipur,25.5,9.7,5.4
2023-10-21,Surat,25.9,3.1,7.8
2023-10-22,Mumbai,26.9,7.7,10.0
2023-10-22,Delhi,18.6,5.4,7.4
2023-10-22,Chennai,18.1,9.6,8.8
2023-10-22,Kolkata,28.7,3.5,5.7
2023-10-22,Bangalore,27.8,0.6,8.4
2023-10-22,Hyderabad,15.7,6.3,13.9
2023-10-22,Ahmedabad,19.2,3.0,7.1
2023-10-22,Pune,22.6,7.8,14.0
2023-10-22,Jaipur,28.8,9.9,11.4
2023-10-22,Surat,20.4,1.2,8.6
2023-10-23,Mumbai,30.0,7.1,10.4
2023-10-23,Delhi,25.5,5.0,12.8
2023-10-23,Chennai,23.1,8.4,13.8
2023-10-23,Kolkata,17.3,6.9,12.3
2023-10-23,Bangalore,24.8,1.8,6.4
2023-10-23,Hyderabad,28.5,2.0,5.6
2023-10-23,Ahmedabad,29.3,6.4,10.5
2023-10-23,Pune,22.4,4.4,5.2
2023-10-23,Jaipur,19.2,2.3,13.3
2023-10-23,Surat,22.3,6.8,9.6
2023-10-24,Mumbai,19.2,8.7,12.4
2023-10-24,Delhi,26.3,2.6,6.6
2023-10-24,Chennai,16.4,4.1,14.9
2023-10-24,Kolkata,24.7,8.5,12.6
2023-10-24,Bangalore,16.6,1.8,10.3
2023-10-24,Hyderabad,20.0,0.8,8.7
2023-10-24,Ahmedabad,15.7,9.1,6.1
2023-10-24,Pune,23.1,7.0,11.5
2023-10-24,Jaipur,23.9,1.2,13.4
2023-10-24,Surat,25.2,6.4,14.2
2023-10-25,Mumbai,20.9,7.7,7.1
2023-10-25,Delhi,21.0,4.5,10.8
2023-10-25,Chennai,28.6,0.6,7.7
2023-10-25,Kolkata,27.0,7.9,5.2
2023-10-25,Bangalore,29.7,7.7,14.4
2023-10-25,Hyderabad,24.3,5.9,9.4
2023-10-25,Ahmedabad,28.0,8.5,6.1
2023-10-25,Pune,24.5,8.6,8.0
2023-10-25,Jaipur,17.5,5.0,9.7
2023-10-25,Surat,27.4,2.3,13.1
2023-10-26,Mumbai,20.5,1.8,7.5
2023-10-26,Delhi,23.7,7.8,14.7
2023-10-26,Chennai,24.6,3.4,10.4
2023-10-26,Kolkata,29.5,7.5,10.4
2023-10-26,Bangalore,24.6,9.0,11.5
2023-10-26,Hyderabad,18.4,0.2,7.6
2023-10-26,Ahmedabad,16.5,1.5,14.7
2023-10-26,Pune,21.6,1.8,12.8
2023-10-26,Jaipur,27.2,2.2,10.2
2023-10-26,Surat,25.1,9.4,6.7
2023-10-27,Mumbai,16.7,5.6,12.3
2023-10-27,Delhi,24.2,8.2,13.3
2023-10-27,Chennai,25.4,3.2,14.1
2023-10-27,Kolkata,27.3,7.5,10.9
2023-10-27,Bangalore,21.1,1.4,14.8
2023-10-27,Hyderabad,20.5,5.0,12.5
2023-10-27,Ahmedabad,26.0,6.5,7.2
2023-10-27,Pune,27.6,4.0,7.2
2023-10-27,Jaipur,18.0,8.3,8.4
2023-10-27,Surat,18.3,0.7,13.8
2023-10-28,Mumbai,28.5,4.7,5.9
2023-10-28,Delhi,15.3,2.2,5.2
2023-10-28,Chennai,16.0,7.6,8.0
2023-10-28,Kolkata,27.9,5.4,5.9
2023-10-28,Bangalore,26.7,8.5,9.8
2023-10-28,Hyderabad,26.0,4.7,13.4
2023-10-28,Ahmedabad,20.0,5.4,10.3
2023-10-28,Pune,21.5,1.3,14.7
2023-10-28,Jaipur,22.9,1.1,7.5
2023-10-28,Surat,29.3,0.2,14.7
2023-10-29,Mumbai,24.6,6.0,8.6
2023-10-29,Delhi,23.9,1.8,12.1
2023-10-29,Chennai,25.4,6.0,5.3
2023-10-29,Kolkata,21.2,1.0,10.0
2023-10-29,Bangalore,24.5,2.1,11.9
2023-10-29,Hyderabad,22.9,3.7,8.1
2023-10-29,Ahmedabad,26.2,0.6,5.9
2023-10-29,Pune,19.0,8.2,7.8
2023-10-29,Jaipur,26.3,9.4,6.4
2023-10-29,Surat,27.8,9.1,5.9
2023-10-30,Mumbai,21.9,4.5,8.9
2023-10-30,Delhi,19.5,5.8,7.4
2023-10-30,Chennai,20.4,5.7,9.8
2023-10-30,Kolkata,29.7,6.6,13.4
2023-10-30,Bangalore,23.0,2.0,5.6
2023-10-30,Hyderabad,21.0,7.5,10.9
2023-10-30,Ahmedabad,15.8,6.1,5.9
2023-10-30,Pune,21.5,2.3,13.1
2023-10-30,Jaipur,17.2,1.3,14.5
2023-10-30,Surat,25.0,8.9,10.1
2023-10-31,Mumbai,18.2,8.9,11.9
2023-10-31,Delhi,21.7,2.1,7.9
2023-10-31,Chennai,29.2,2.9,9.1
2023-10-31,Kolkata,28.9,1.9,7.2
2023-10-31,Bangalore,20.9,7.3,5.7
2023-10-31,Hyderabad,18.2,0.3,14.5
2023-10-31,Ahmedabad,26.7,5.9,8.0
2023-10-31,Pune,27.2,7.8,14.9
2023-10-31,Jaipur,29.4,4.5,8.1
2023-10-31,Surat,25.6,4.8,8.0
2023-11-01,Mumbai,29.8,5.3,11.5
2023-11-01,Delhi,15.3,8.3,6.9
2023-11-01,Chennai,16.3,5.5,14.0
2023-11-01,Kolkata,16.5,6.9,9.6
2023-11-01,Bangalore,18.9,4.3,13.3
2023-11-01,Hyderabad,17.4,6.8,10.2
2023-11-01,Ahmedabad,20.9,3.9,9.2
2023-11-01,Pune,20.8,2.5,12.9
2023-11-01,Jaipur,23.2,6.9,10.2
2023-11-01,Surat,21.1,6.7,11.7
2023-11-02,Mumbai,23.6,5.0,14.3
2023-11-02,Delhi,29.8,0.9,13.8
2023-11-02,Chennai,21.1,7.7,6.0
2023-11-02,Kolkata,22.7,2.0,11.8
2023-11-02,Bangalore,20.5,9.4,8.8
2023-11-02,Hyderabad,28.9,4.5,13.0
2023-11-02,Ahmedabad,23.9,1.5,9.6
2023-11-02,Pune,28.3,3.1,7.1
2023-11-02,Jaipur,24.2,5.6,9.4
2023-11-02,Surat,21.5,2.6,8.1
2023-11-03,Mumbai,21.2,7.5,8.5
2023-11-03,Delhi,19.2,7.6,11.5
2023-11-03,Chennai,20.5,0.5,8.5
2023-11-03,Kolkata,28.0,9.6,12.9
2023-11-03,Bangalore,17.7,1.6,6.5
2023-11-03,Hyderabad,19.1,3.6,10.4
2023-11-03,Ahmedabad,20.1,1.8,6.4
2023-11-03,Pune,16.6,8.6,13.2
2023-11-03,Jaipur,17.0,4.0,11.4
2023-11-03,Surat,15.3,4.3,14.3
2023-11-04,Mumbai,18.2,8.2,5.5
2023-11-04,Delhi,24.2,9.0,8.6
2023-11-04,Chennai,23.3,1.2,11.3
2023-11-04,Kolkata,15.4,2.4,5.2
2023-11-04,Bangalore,27.6,4.1,13.7
2023-11-04,Hyderabad,16.6,1.0,10.7
2023-11-04,Ahmedabad,26.9,1.6,14.2
2023-11-04,Pune,26.9,5.4,9.4
2023-11-04,Jaipur,25.2,5.0,7.8
2023-11-04,Surat,20.1,2.6,5.2
2023-11-05,Mumbai,21.3,7.8,14.4
2023-11-05,Delhi,15.2,9.6,11.3
2023-11-05,Chennai,28.3,5.2,7.4
2023-11-05,Kolkata,29.4,3.6,9.2
2023-11-05,Bangalore,26.6,3.1,12.0
2023-11-05,Hyderabad,22.4,3.4,8.2
2023-11-05,Ahmedabad,16.5,3.3,14.9
2023-11-05,Pune,15.1,5.2,6.4
2023-11-05,Jaipur,16.8,2.2,12.0
2023-11-05,Surat,26.5,9.5,10.2
2023-11-06,Mumbai,18.4,0.8,8.5
2023-11-06,Delhi,17.4,5.9,14.6
2023-11-06,Chennai,21.0,3.7,10.3
2023-11-06,Kolkata,27.8,3.0,6.2
2023-11-06,Bangalore,26.8,3.8,7.9
2023-11-06,Hyderabad,29.4,6.4,10.4
2023-11-06,Ahmedabad,25.5,7.6,5.3
2023-11-06,Pune,26.2,6.8,8.6
2023-11-06,Jaipur,21.5,1.0,12.6
2023-11-06,Surat,20.1,1.9,8.8
2023-11-07,Mumbai,20.2,2.7,8.5
2023-11-07,Delhi,16.2,9.3,12.9
2023-11-07,Chennai,28.6,0.8,7.5
2023-11-07,Kolkata,26.7,4.0,6.4
2023-11-07,Bangalore,23.5,5.8,8.2
2023-11-07,Hyderabad,19.0,3.7,10.4
2023-11-07,Ahmedabad,15.7,0.7,10.1
2023-11-07,Pune,28.0,9.6,6.1
2023-11-07,Jaipur,15.5,4.6,8.3
2023-11-07,Surat,29.4,4.5,5.7
2023-11-08,Mumbai,24.9,2.0,7.5
2023-11-08,Delhi,23.4,4.3,9.5
2023-11-08,Chennai,21.2,2.7,13.8
2023-11-08,Kolkata,17.9,1.8,10.4
2023-11-08,Bangalore,15.6,6.8,10.0
2023-11-08,Hyderabad,23.0,9.5,8.6
2023-11-08,Ahmedabad,29.6,4.0,11.7
2023-11-08,Pune,19.0,5.5,14.6
2023-11-08,Jaipur,17.3,7.1,7.4
2023-11-08,Surat,15.1,2.0,11.7
2023-11-09,Mumbai,17.0,1.8,14.2
2023-11-09,Delhi,19.7,2.6,8.9
2023-11-09,Chennai,26.5,3.9,9.9
2023-11-09,Kolkata,23.7,8.2,12.0
2023-11-09,Bangalore,26.5,0.3,8.8
2023-11-09,Hyderabad,15.2,7.3,8.0
2023-11-09,Ahmedabad,25.4,8.5,8.0
2023-11-09,Pune,16.4,6.4,9.0
2023-11-09,Jaipur,19.8,0.6,8.1
2023-11-09,Surat,23.5,1.9,14.6
2023-11-10,Mumbai,20.8,2.8,8.6
2023-11-10,Delhi,24.6,0.2,11.0
2023-11-10,Chennai,28.6,2.5,7.7
2023-11-10,Kolkata,20.1,8.7,7.5
2023-11-10,Bangalore,24.6,6.3,9.2
2023-11-10,Hyderabad,23.9,5.4,7.2
2023-11-10,Ahmedabad,20.4,1.2,14.8
2023-11-10,Pune,26.2,7.2,10.9
2023-11-10,Jaipur,22.1,0.7,11.0
2023-11-10,Surat,22.2,2.2,13.5
2023-11-11,Mumbai,25.7,6.4,7.2
2023-11-11,Delhi,25.1,3.2,6.4
2023-11-11,Chennai,16.0,4.8,11.9
2023-11-11,Kolkata,28.2,4.7,12.7
2023-11-11,Bangalore,24.1,0.8,14.9
2023-11-11,Hyderabad,22.9,4.8,11.5
2023-11-11,Ahmedabad,22.2,8.4,8.5
2023-11-11,Pune,20.2,3.3,7.1
2023-11-11,Jaipur,23.7,8.7,9.6
2023-11-11,Surat,15.6,3.8,7.9
2023-11-12,Mumbai,27.4,1.9,13.7
2023-11-12,Delhi,26.9,4.9,10.5
2023-11-12,Chennai,26.1,1.5,12.1
2023-11-12,Kolkata,27.6,9.4,10.8
2023-11-12,Bangalore,19.5,2.8,8.2
2023-11-12,Hyderabad,22.1,3.3,7.0
2023-11-12,Ahmedabad,26.5,2.7,14.6
2023-11-12,Pune,28.0,2.4,11.4
2023-11-12,Jaipur,27.0,9.1,11.1
2023-11-12,Surat,18.7,9.7,7.3
2023-11-13,Mumbai,18.5,4.3,12.6
2023-11-13,Delhi,22.5,7.3,6.5
2023-11-13,Chennai,22.0,3.2,8.1
2023-11-13,Kolkata,24.0,6.3,12.6
2023-11-13,Bangalore,15.1,0.2,5.4
2023-11-13,Hyderabad,22.5,8.8,5.6
2023-11-13,Ahmedabad,18.8,2.1,10.6
2023-11-13,Pune,15.8,1.5,11.0
2023-11-13,Jaipur,24.6,8.1,6.9
2023-11-13,Surat,21.4,10.0,13.1
2023-11-14,Mumbai,25.2,6.4,5.6
2023-11-14,Delhi,16.0,0.4,12.5
2023-11-14,Chennai,22.9,6.8,11.1
2023-11-14,Kolkata,16.9,7.6,8.2
2023-11-14,Bangalore,26.7,0.3,13.3
2023-11-14,Hyderabad,17.1,0.1,8.3
2023-11-14,Ahmedabad,16.6,9.9,9.9
2023-11-14,Pune,22.6,2.7,12.2
2023-11-14,Jaipur,15.7,4.3,6.1
2023-11-14,Surat,29.0,5.2,11.7
2023-11-15,Mumbai,23.3,1.3,10.1
2023-11-15,Delhi,18.4,3.7,12.1
2023-11-15,Chennai,24.1,3.3,14.2
2023-11-15,Kolkata,16.1,6.4,6.9
2023-11-15,Bangalore,18.4,8.7,13.4
2023-11-15,Hyderabad,22.4,8.1,5.2
2023-11-15,Ahmedabad,18.0,7.9,13.5
2023-11-15,Pune,25.1,6.6,7.2
2023-11-15,Jaipur,23.3,5.3,13.1
2023-11-15,Surat,15.1,3.6,11.5
2023-11-16,Mumbai,25.9,3.7,9.2
2023-11-16,Delhi,27.8,3.7,10.5
2023-11-16,Chennai,15.6,3.6,6.8
2023-11-16,Kolkata,25.8,1.0,12.7
2023-11-16,Bangalore,25.6,6.8,6.3
2023-11-16,Hyderabad,29.9,9.8,12.2
2023-11-16,Ahmedabad,28.7,8.6,8.7
2023-11-16,Pune,20.2,5.6,12.2
2023-11-16,Jaipur,19.5,5.6,13.5
2023-11-16,Surat,28.1,9.1,13.1
2023-11-17,Mumbai,15.8,6.4,8.5
2023-11-17,Delhi,29.0,2.5,10.7
2023-11-17,Chennai,24.2,6.6,9.9
2023-11-17,Kolkata,19.1,0.5,6.8
2023-11-17,Bangalore,17.8,4.5,8.2
2023-11-17,Hyderabad,22.1,8.8,6.2
2023-11-17,Ahmedabad,27.0,9.3,8.1
2023-11-17,Pune,25.3,1.6,10.8
2023-11-17,Jaipur,24.6,10.0,11.8
2023-11-17,Surat,21.6,7.6,13.9
2023-11-18,Mumbai,15.8,2.8,7.1
2023-11-18,Delhi,18.8,2.7,12.6
2023-11-18,Chennai,18.1,3.8,6.1
2023-11-18,Kolkata,26.3,8.8,8.2
2023-11-18,Bangalore,16.7,0.4,8.4
2023-11-18,Hyderabad,29.4,5.0,13.5
2023-11-18,Ahmedabad,27.0,1.4,6.7
2023-11-18,Pune,28.1,2.7,7.3
2023-11-18,Jaipur,26.9,2.7,15.0
2023-11-18,Surat,26.6,1.8,13.9
2023-11-19,Mumbai,28.8,8.0,14.8
2023-11-19,Delhi,16.2,6.5,12.6
2023-11-19,Chennai,21.4,9.1,14.3
2023-11-19,Kolkata,15.2,6.7,12.9
2023-11-19,Bangalore,21.7,7.6,10.8
2023-11-19,Hyderabad,21.1,9.2,9.7
2023-11-19,Ahmedabad,25.2,3.3,11.3
2023-11-19,Pune,27.7,9.4,13.1
2023-11-19,Jaipur,28.5,5.0,6.2
2023-11-19,Surat,23.0,5.0,8.2
2023-11-20,Mumbai,26.9,5.7,9.3
2023-11-20,Delhi,15.2,3.5,12.1
2023-11-20,Chennai,24.7,0.8,12.6
2023-11-20,Kolkata,20.6,4.4,5.5
2023-11-20,Bangalore,25.0,4.2,9.7
2023-11-20,Hyderabad,18.5,4.9,9.0
2023-11-20,Ahmedabad,20.8,8.9,11.3
2023-11-20,Pune,22.6,6.2,12.1
2023-11-20,Jaipur,21.3,7.4,5.7
2023-11-20,Surat,19.2,8.6,11.0
2023-11-21,Mumbai,26.4,0.6,13.5
2023-11-21,Delhi,27.4,7.1,7.7
2023-11-21,Chennai,27.9,7.5,10.9
2023-11-21,Kolkata,18.9,8.1,5.8
2023-11-21,Bangalore,23.3,8.3,12.9
2023-11-21,Hyderabad,21.1,0.3,11.5
2023-11-21,Ahmedabad,21.7,6.1,11.3
2023-11-21,Pune,29.2,6.8,8.6
2023-11-21,Jaipur,23.4,1.9,10.3
2023-11-21,Surat,25.9,0.4,8.1
2023-11-22,Mumbai,20.5,5.0,12.3
2023-11-22,Delhi,20.2,5.2,8.0
2023-11-22,Chennai,25.3,1.0,11.8
2023-11-22,Kolkata,20.9,8.9,7.6
2023-11-22,Bangalore,15.3,3.8,7.5
2023-11-22,Hyderabad,17.7,8.3,10.7
2023-11-22,Ahmedabad,21.9,4.1,13.6
2023-11-22,Pune,18.9,1.6,11.2
2023-11-22,Jaipur,17.9,9.9,12.0
2023-11-22,Surat,27.6,5.8,12.7
2023-11-23,Mumbai,20.5,6.8,9.1
2023-11-23,Delhi,26.2,6.8,15.0
2023-11-23,Chennai,16.7,7.4,7.6
2023-11-23,Kolkata,23.2,8.3,6.8
2023-11-23,Bangalore,26.3,3.9,8.0
2023-11-23,Hyderabad,21.9,9.8,13.6
2023-11-23,Ahmedabad,16.7,3.3,7.8
2023-11-23,Pune,15.4,7.0,10.4
2023-11-23,Jaipur,22.4,6.3,11.8
2023-11-23,Surat,16.6,4.0,5.2
2023-11-24,Mumbai,19.7,4.7,9.1
2023-11-24,Delhi,22.0,5.1,10.7
2023-11-24,Chennai,17.2,1.5,11.3
2023-11-24,Kolkata,28.6,7.4,6.2
2023-11-24,Bangalore,20.7,8.1,10.5
2023-11-24,Hyderabad,19.0,3.6,9.2
2023-11-24,Ahmedabad,17.5,6.3,11.2
2023-11-24,Pune,18.2,7.4,12.1
2023-11-24,Jaipur,22.4,3.8,8.2
2023-11-24,Surat,28.0,5.4,10.3
2023-11-25,Mumbai,18.4,5.8,14.6
2023-11-25,Delhi,30.0,5.7,10.2
2023-11-25,Chennai,15.4,3.8,5.8
2023-11-25,Kolkata,25.6,9.0,12.1
2023-11-25,Bangalore,21.7,7.4,10.9
2023-11-25,Hyderabad,19.6,6.7,6.2
2023-11-25,Ahmedabad,26.5,7.0,5.3
2023-11-25,Pune,22.0,1.5,5.6
2023-11-25,Jaipur,23.6,4.9,13.7
2023-11-25,Surat,29.6,7.6,11.2
2023-11-26,Mumbai,18.1,2.7,9.7
2023-11-26,Delhi,26.9,2.7,9.3
2023-11-26,Chennai,20.3,1.6,9.8
2023-11-26,Kolkata,18.7,8.9,7.5
2023-11-26,Bangalore,21.9,1.7,13.2
2023-11-26,Hyderabad,15.9,3.0,12.0
2023-11-26,Ahmedabad,25.7,1.6,6.3
2023-11-26,Pune,18.8,0.0,12.3
2023-11-26,Jaipur,19.7,4.4,9.1
2023-11-26,Surat,15.1,1.5,13.9
2023-11-27,Mumbai,22.0,6.0,10.1
2023-11-27,Delhi,15.8,1.0,14.1
2023-11-27,Chennai,24.4,5.5,14.4
2023-11-27,Kolkata,26.1,8.0,5.8
2023-11-27,Bangalore,29.2,8.3,7.2
2023-11-27,Hyderabad,22.1,1.4,9.1
2023-11-27,Ahmedabad,21.6,4.7,6.7
2023-11-27,Pune,23.3,2.0,6.0
2023-11-27,Jaipur,18.7,3.3,12.4
2023-11-27,Surat,23.5,2.5,6.3
2023-11-28,Mumbai,24.9,2.6,7.5
2023-11-28,Delhi,18.8,2.8,5.2
2023-11-28,Chennai,22.1,5.2,10.8
2023-11-28,Kolkata,28.0,7.1,5.8
2023-11-28,Bangalore,28.9,4.2,6.1
2023-11-28,Hyderabad,19.0,6.3,9.8
2023-11-28,Ahmedabad,28.0,0.4,13.5
2023-11-28,Pune,17.8,4.8,7.5
2023-11-28,Jaipur,17.7,8.7,6.3
2023-11-28,Surat,23.8,3.7,9.7
2023-11-29,Mumbai,29.0,1.7,5.9
2023-11-29,Delhi,28.5,0.9,14.7
2023-11-29,Chennai,18.7,2.5,10.3
2023-11-29,Kolkata,17.3,6.0,14.6
2023-11-29,Bangalore,26.4,8.7,10.3
2023-11-29,Hyderabad,23.2,7.5,6.4
2023-11-29,Ahmedabad,20.0,3.6,9.2
2023-11-29,Pune,23.5,3.0,13.8
2023-11-29,Jaipur,22.0,4.8,14.3
2023-11-29,Surat,28.0,9.1,13.9
2023-11-30,Mumbai,19.0,8.7,5.2
2023-11-30,Delhi,17.4,5.3,7.3
2023-11-30,Chennai,26.0,6.4,13.5
2023-11-30,Kolkata,19.0,1.9,13.3
2023-11-30,Bangalore,16.5,9.3,9.7
2023-11-30,Hyderabad,25.4,3.1,9.7
2023-11-30,Ahmedabad,21.2,5.3,14.4
2023-11-30,Pune,24.7,3.6,8.7
2023-11-30,Jaipur,27.5,3.7,5.4
2023-11-30,Surat,19.7,1.7,5.6
2023-12-01,Mumbai,21.8,9.2,10.3
2023-12-01,Delhi,19.6,9.2,6.6
2023-12-01,Chennai,16.0,6.2,6.0
2023-12-01,Kolkata,24.5,7.6,14.9
2023-12-01,Bangalore,25.9,2.4,11.4
2023-12-01,Hyderabad,20.2,8.1,14.7
2023-12-01,Ahmedabad,17.4,3.6,7.3
2023-12-01,Pune,19.8,8.5,7.5
2023-12-01,Jaipur,23.5,10.0,9.2
2023-12-01,Surat,23.7,6.8,9.2
2023-12-02,Mumbai,28.7,6.2,10.3
2023-12-02,Delhi,24.3,9.3,14.5
2023-12-02,Chennai,23.4,4.1,12.5
2023-12-02,Kolkata,25.6,6.0,13.0
2023-12-02,Bangalore,17.5,8.7,12.6
2023-12-02,Hyderabad,24.9,6.9,7.4
2023-12-02,Ahmedabad,26.4,2.2,12.1
2023-12-02,Pune,15.7,3.2,8.9
2023-12-02,Jaipur,26.7,5.8,9.0
2023-12-02,Surat,16.9,4.3,6.4
2023-12-03,Mumbai,17.6,8.9,5.6
2023-12-03,Delhi,16.7,6.0,9.9
2023-12-03,Chennai,19.5,9.1,13.5
2023-12-03,Kolkata,19.5,4.5,5.8
2023-12-03,Bangalore,24.0,0.7,5.8
2023-12-03,Hyderabad,27.7,0.7,11.4
2023-12-03,Ahmedabad,27.6,0.9,12.2
2023-12-03,Pune,27.2,4.2,8.9
2023-12-03,Jaipur,28.2,9.2,13.6
2023-12-03,Surat,25.1,2.4,13.4
2023-12-04,Mumbai,23.1,8.6,14.7
2023-12-04,Delhi,29.9,4.5,6.3
2023-12-04,Chennai,16.2,9.0,14.9
2023-12-04,Kolkata,27.6,1.1,14.6
2023-12-04,Bangalore,23.3,7.9,9.9
2023-12-04,Hyderabad,28.1,7.0,8.7
2023-12-04,Ahmedabad,25.2,7.4,14.6
2023-12-04,Pune,23.7,6.6,13.9
2023-12-04,Jaipur,26.6,3.2,11.8
2023-12-04,Surat,22.9,0.4,6.1
2023-12-05,Mumbai,21.3,0.4,7.4
2023-12-05,Delhi,26.5,8.5,5.6
2023-12-05,Chennai,29.5,2.1,5.0
2023-12-05,Kolkata,26.5,1.4,10.8
2023-12-05,Bangalore,22.7,2.4,9.6
2023-12-05,Hyderabad,27.9,6.0,11.7
2023-12-05,Ahmedabad,18.0,1.8,11.0
2023-12-05,Pune,26.4,4.4,14.7
2023-12-05,Jaipur,29.1,2.0,5.6
2023-12-05,Surat,15.2,7.8,14.2
2023-12-06,Mumbai,18.4,0.3,7.3
2023-12-06,Delhi,16.5,0.8,13.5
2023-12-06,Chennai,20.5,4.3,11.1
2023-12-06,Kolkata,20.8,1.6,14.5
2023-12-06,Bangalore,29.3,2.1,7.9
2023-12-06,Hyderabad,17.5,6.8,10.8
2023-12-06,Ahmedabad,24.8,5.3,6.9
2023-12-06,Pune,24.9,1.4,7.7
2023-12-06,Jaipur,28.2,5.8,13.4
2023-12-06,Surat,21.2,5.2,11.0
2023-12-07,Mumbai,16.8,1.4,5.7
2023-12-07,Delhi,26.7,5.3,8.5
2023-12-07,Chennai,27.1,4.2,14.7
2023-12-07,Kolkata,26.0,8.8,13.8
2023-12-07,Bangalore,25.7,6.1,11.2
2023-12-07,Hyderabad,22.6,0.2,8.6
2023-12-07,Ahmedabad,20.7,0.0,9.4
2023-12-07,Pune,18.0,7.6,6.1
2023-12-07,Jaipur,29.9,4.7,11.2
2023-12-07,Surat,15.6,0.2,7.1
2023-12-08,Mumbai,28.6,4.1,9.4
2023-12-08,Delhi,20.0,3.6,13.9
2023-12-08,Chennai,28.8,8.7,13.8
2023-12-08,Kolkata,25.6,5.5,10.3
2023-12-08,Bangalore,24.5,5.5,9.7
2023-12-08,Hyderabad,18.5,6.4,7.2
2023-12-08,Ahmedabad,17.3,2.4,10.2
2023-12-08,Pune,18.1,2.8,14.5
2023-12-08,Jaipur,26.5,1.7,12.1
2023-12-08,Surat,23.1,4.6,8.0
2023-12-09,Mumbai,23.8,9.5,12.8
2023-12-09,Delhi,18.9,3.2,14.6
2023-12-09,Chennai,23.9,8.0,12.7
2023-12-09,Kolkata,16.7,9.1,12.0
2023-12-09,Bangalore,29.4,6.4,14.8
2023-12-09,Hyderabad,17.7,7.7,13.0
2023-12-09,Ahmedabad,21.8,7.9,8.0
2023-12-09,Pune,18.3,3.1,12.4
2023-12-09,Jaipur,29.9,2.4,11.1
2023-12-09,Surat,17.5,5.1,13.5
2023-12-10,Mumbai,28.2,8.4,12.8
2023-12-10,Delhi,27.2,9.9,5.8
2023-12-10,Chennai,22.6,6.6,7.1
2023-12-10,Kolkata,18.0,7.0,13.0
2023-12-10,Bangalore,27.7,5.5,13.5
2023-12-10,Hyderabad,15.6,4.9,12.2
2023-12-10,Ahmedabad,28.3,5.5,12.8
2023-12-10,Pune,16.6,2.1,11.8
2023-12-10,Jaipur,27.3,2.2,11.4
2023-12-10,Surat,24.0,1.9,8.7
2023-12-11,Mumbai,16.1,0.7,9.5
2023-12-11,Delhi,25.8,2.8,5.3
2023-12-11,Chennai,22.8,6.8,7.7
2023-12-11,Kolkata,27.0,5.8,9.5
2023-12-11,Bangalore,26.9,5.0,9.0
2023-12-11,Hyderabad,18.8,4.5,14.3
2023-12-11,Ahmedabad,21.8,8.5,14.9
2023-12-11,Pune,23.0,2.9,13.8
2023-12-11,Jaipur,21.4,0.7,8.5
2023-12-11,Surat,19.4,5.7,13.1
2023-12-12,Mumbai,15.8,2.3,13.3
2023-12-12,Delhi,21.8,8.3,5.8
2023-12-12,Chennai,21.4,8.6,12.8
2023-12-12,Kolkata,15.2,3.1,5.4
2023-12-12,Bangalore,18.2,9.7,11.4
2023-12-12,Hyderabad,24.6,4.2,12.0
2023-12-12,Ahmedabad,23.3,0.5,6.0
2023-12-12,Pune,27.6,8.2,13.0
2023-12-12,Jaipur,17.2,4.5,6.0
2023-12-12,Surat,16.9,3.7,7.7
2023-12-13,Mumbai,16.9,1.0,14.2
2023-12-13,Delhi,28.6,6.8,14.9
2023-12-13,Chennai,30.0,3.1,5.6
2023-12-13,Kolkata,27.9,3.3,10.6
2023-12-13,Bangalore,19.1,5.2,7.9
2023-12-13,Hyderabad,20.3,9.2,14.1
2023-12-13,Ahmedabad,23.8,3.1,10.9
2023-12-13,Pune,17.6,2.3,14.6
2023-12-13,Jaipur,28.4,9.8,8.6
2023-12-13,Surat,15.6,7.4,10.8
2023-12-14,Mumbai,22.1,6.4,7.6
2023-12-14,Delhi,19.6,4.4,14.5
2023-12-14,Chennai,19.5,2.5,10.5
2023-12-14,Kolkata,15.7,1.1,7.4
2023-12-14,Bangalore,25.2,0.6,6.9
2023-12-14,Hyderabad,18.4,7.0,14.7
2023-12-14,Ahmedabad,22.7,3.1,7.1
2023-12-14,Pune,29.3,2.4,9.3
2023-12-14,Jaipur,16.1,7.0,12.9
2023-12-14,Surat,15.8,9.8,9.1
2023-12-15,Mumbai,19.6,2.7,8.3
2023-12-15,Delhi,25.6,5.0,6.5
2023-12-15,Chennai,26.9,1.5,12.1
2023-12-15,Kolkata,18.5,9.9,14.2
2023-12-15,Bangalore,24.9,2.3,11.4
2023-12-15,Hyderabad,25.2,1.2,6.6
